Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,SatisfactionScore,LoyaltyIndex,WorkloadScore,CareerGrowthRate,OverTimeRisk,TenureStabilityIndex,OverTimeXSatisfaction,StagnationRisk,IncomeVsExperience,DistanceXOverTime
26,Non-Travel,786,Research & Development,7,Bachelor,Medical,Very High,Male,76,High,1,Laboratory Technician,Very High,Single,2570,11925,1,No,20,Outstanding,High,0,7.0,5,Better,7,7,5,7,321.25,3.5,0.875,15,0.25,0,3.5,0,0.625,321.25,0
31,Travel_Frequently,561,Research & Development,3,Bachelor,Life Sciences,Very High,Female,33,High,1,Research Scientist,High,Single,4084,4156,1,No,12,Excellent,Low,0,7.0,2,Bad,7,2,7,7,510.5,2.25,0.875,6,0.0,0,3.5,0,0.875,510.5,0
32,Travel_Rarely,495,Research & Development,10,Bachelor,Medical,High,Male,64,High,3,Manager,Very High,Single,11244,21072,2,No,25,Outstanding,Medium,0,10.0,5,Best,5,2,0,0,1874.0,3.25,0.0,15,0.8333333333333334,0,3.3333333333333335,0,0.0,1022.1818181818181,0
40,Travel_Rarely,759,Sales,2,College,Marketing,Very High,Female,46,High,2,Sales Executive,Medium,Divorced,5715,22553,7,No,12,Excellent,High,2,8.0,5,Better,5,4,1,3,952.5,3.0,0.3333333333333333,15,0.6666666666666666,0,1.0,0,0.16666666666666666,635.0,0
58,Travel_Rarely,848,Research & Development,23,Master,Life Sciences,Low,Male,88,High,1,Research Scientist,High,Divorced,2372,26076,1,No,12,Excellent,Very High,2,2.0,3,Better,2,2,2,2,790.6666666666666,2.75,0.6666666666666666,9,0.0,0,1.0,0,0.6666666666666666,790.6666666666666,0
42,Travel_Rarely,810,Research & Development,23,Doctor,Life Sciences,Low,Female,44,High,4,Research Director,Very High,Single,15992,15901,2,No,14,Excellent,Medium,0,16.0,2,Better,1,0,0,0,7996.0,2.5,0.0,6,0.5,0,5.333333333333333,0,0.0,940.7058823529412,0
34,Travel_Rarely,1107,Human Resources,9,Master,Technical Degree,Low,Female,52,High,1,Human Resources,High,Married,2742,3072,1,No,15,Excellent,Very High,0,2.0,0,Better,2,2,2,2,914.0,2.75,0.6666666666666666,0,0.0,0,1.0,0,0.6666666666666666,914.0,0
40,Travel_Rarely,630,Sales,4,Master,Marketing,High,Male,67,Medium,3,Sales Executive,Very High,Married,10855,8552,7,No,11,Excellent,Low,1,15.0,2,Good,12,11,2,11,835.0,2.5,0.6875,4,0.7692307692307693,0,1.875,0,0.15384615384615385,678.4375,0
34,Travel_Rarely,511,Sales,3,College,Life Sciences,Very High,Female,32,Low,2,Sales Executive,Very High,Single,6029,25353,5,No,12,Excellent,Low,0,6.0,3,Better,2,2,2,2,2009.6666666666667,3.0,0.2857142857142857,3,0.0,0,1.0,0,0.6666666666666666,861.2857142857143,0
28,Non-Travel,280,Human Resources,1,College,Life Sciences,High,Male,43,High,1,Human Resources,Very High,Divorced,2706,10494,1,No,15,Excellent,Medium,1,3.0,2,Better,3,2,2,2,676.5,3.0,0.5,6,0.25,0,1.5,0,0.5,676.5,0
40,Travel_Frequently,530,Research & Development,1,Master,Life Sciences,High,Male,78,Medium,4,Healthcare Representative,Medium,Married,13503,14115,1,No,22,Outstanding,Very High,1,22.0,3,Good,18,3,11,11,710.6842105263158,2.75,0.4782608695652174,6,0.3684210526315789,0,11.0,0,0.5789473684210527,587.0869565217391,0
32,Travel_Rarely,588,Sales,8,College,Technical Degree,High,Female,65,Medium,2,Sales Executive,Medium,Married,5228,24624,1,Yes,11,Excellent,Very High,0,13.0,2,Better,13,12,11,9,373.42857142857144,3.0,0.6428571428571429,4,0.14285714285714285,1,6.5,3,0.7857142857142857,373.42857142857144,8
48,Travel_Rarely,1236,Research & Development,1,Master,Life Sciences,Very High,Female,40,Medium,4,Manager,Low,Married,15402,17997,7,No,11,Excellent,Low,1,21.0,3,Bad,3,2,0,2,3850.5,1.75,0.09090909090909091,6,0.75,0,2.625,0,0.0,700.0909090909091,0
36,Travel_Frequently,607,Sales,7,Bachelor,Marketing,Low,Female,83,Very High,2,Sales Executive,Low,Married,4639,2261,2,No,16,Excellent,Very High,1,17.0,2,Good,15,7,6,13,289.9375,2.0,0.7222222222222222,8,0.5625,0,5.666666666666667,0,0.375,257.72222222222223,0
42,Non-Travel,926,Research & Development,21,College,Medical,High,Female,36,High,2,Manufacturing Director,High,Divorced,5265,16439,2,No,16,Excellent,Medium,1,11.0,5,Better,5,3,0,2,877.5,2.75,0.16666666666666666,15,0.8333333333333334,0,3.6666666666666665,0,0.0,438.75,0
58,Travel_Frequently,781,Research & Development,2,Below College,Life Sciences,Very High,Male,57,Medium,1,Laboratory Technician,Very High,Divorced,2380,13384,9,Yes,14,Excellent,Very High,1,3.0,3,Good,1,0,0,0,1190.0,3.5,0.0,6,0.5,1,0.3,1,0.0,595.0,2
34,Non-Travel,1381,Sales,4,Master,Marketing,High,Female,72,High,2,Sales Executive,High,Married,6538,12740,9,No,15,Excellent,Low,1,6.0,3,Better,3,2,1,2,1634.5,2.5,0.2857142857142857,9,0.5,0,0.6,0,0.25,934.0,0
34,Travel_Rarely,1157,Research & Development,5,College,Medical,Medium,Male,57,Medium,2,Laboratory Technician,Very High,Married,3986,11912,1,No,14,Excellent,High,1,15.0,3,Best,15,10,4,13,249.125,3.25,0.8125,6,0.6875,0,7.5,0,0.25,249.125,0
41,Travel_Rarely,642,Research & Development,1,Bachelor,Life Sciences,Very High,Male,76,High,1,Research Scientist,Very High,Married,2782,21412,3,No,22,Outstanding,Low,1,12.0,3,Better,5,3,1,0,463.6666666666667,3.0,0.0,9,0.6666666666666666,0,3.0,0,0.16666666666666666,214.0,0
35,Travel_Rarely,735,Research & Development,6,Below College,Life Sciences,High,Male,66,High,1,Research Scientist,High,Married,3506,6020,0,Yes,14,Excellent,Very High,0,4.0,3,Better,3,2,2,2,876.5,3.25,0.4,9,0.25,1,4.0,2,0.5,701.2,6
30,Travel_Rarely,1275,Research & Development,28,College,Medical,Very High,Female,64,High,2,Research Scientist,Very High,Married,5775,11934,1,No,13,Excellent,Very High,2,11.0,2,Better,10,8,1,9,525.0,3.75,0.75,6,0.8181818181818182,0,5.5,0,0.09090909090909091,481.25,0
26,Travel_Rarely,652,Research & Development,7,Bachelor,Other,High,Male,100,Very High,1,Laboratory Technician,Low,Single,3578,23577,0,No,12,Excellent,Very High,0,8.0,2,Better,7,7,0,7,447.25,2.75,0.7777777777777778,8,0.875,0,8.0,0,0.0,397.55555555555554,0
29,Travel_Rarely,1107,Research & Development,28,Master,Life Sciences,High,Female,93,High,1,Research Scientist,Very High,Divorced,2514,26968,4,No,22,Outstanding,Low,1,11.0,1,Better,7,5,1,7,314.25,2.75,0.5833333333333334,3,0.75,0,2.2,0,0.125,209.5,0
41,Travel_Rarely,509,Research & Development,7,College,Technical Degree,Medium,Female,43,Very High,1,Research Scientist,High,Married,3376,18863,1,No,13,Excellent,High,0,10.0,3,Better,10,6,0,8,306.90909090909093,2.75,0.7272727272727273,12,0.9090909090909091,0,5.0,0,0.0,306.90909090909093,0
55,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,Medium,Male,98,Medium,1,Research Scientist,Very High,Married,2662,7975,8,No,20,Outstanding,Medium,1,19.0,2,Best,5,2,0,4,443.6666666666667,3.0,0.2,4,0.8333333333333334,0,2.111111111111111,0,0.0,133.1,0
54,Travel_Rarely,821,Research & Development,5,College,Medical,Low,Male,86,High,5,Research Director,Low,Married,16581,8509,4,No,11,Excellent,High,1,24.0,4,Good,4,2,1,2,3316.2,1.75,0.08,12,0.6,0,4.8,0,0.2,663.24,0
39,Travel_Rarely,466,Research & Development,1,Below College,Life Sciences,Very High,Female,65,Medium,4,Manufacturing Director,Very High,Married,12742,7060,1,No,16,Excellent,High,1,21.0,3,Better,18,6,11,8,670.6315789473684,3.5,0.36363636363636365,6,0.3684210526315789,0,10.5,0,0.5789473684210527,579.1818181818181,0
31,Travel_Frequently,523,Research & Development,2,Bachelor,Life Sciences,Medium,Male,94,High,1,Laboratory Technician,Very High,Married,3722,21081,6,Yes,13,Excellent,High,1,7.0,2,Bad,2,2,2,2,1240.6666666666667,2.5,0.25,6,0.0,1,1.0,1,0.6666666666666666,465.25,2
44,Travel_Rarely,921,Research & Development,2,Bachelor,Life Sciences,High,Female,96,Very High,3,Healthcare Representative,Very High,Married,7879,14810,1,Yes,19,Excellent,Medium,1,9.0,2,Better,8,7,6,7,875.4444444444445,3.0,0.7,8,0.2222222222222222,1,4.5,1,0.6666666666666666,787.9,2
36,Travel_Rarely,530,Sales,3,Below College,Life Sciences,High,Male,51,Medium,3,Sales Executive,Very High,Married,10325,5518,1,Yes,11,Excellent,Low,1,16.0,6,Better,16,7,3,7,607.3529411764706,2.75,0.4117647058823529,12,0.7647058823529411,1,8.0,1,0.17647058823529413,607.3529411764706,3
29,Travel_Rarely,1401,Research & Development,6,Below College,Medical,Medium,Female,54,High,1,Laboratory Technician,Very High,Married,3131,26342,1,No,13,Excellent,Low,1,10.0,5,Better,10,8,0,8,284.6363636363636,2.5,0.7272727272727273,15,0.9090909090909091,0,5.0,0,0.0,284.6363636363636,0
41,Travel_Rarely,802,Sales,9,Below College,Life Sciences,High,Male,96,High,3,Sales Executive,High,Divorced,8189,21196,3,Yes,13,Excellent,High,1,12.0,2,Better,9,7,0,7,818.9,3.0,0.5384615384615384,6,0.9,1,3.0,2,0.0,629.9230769230769,9
52,Travel_Rarely,956,Research & Development,6,College,Technical Degree,Very High,Male,78,High,2,Research Scientist,Low,Divorced,5577,22087,3,Yes,12,Excellent,Medium,2,18.0,3,Better,10,9,6,9,507.0,2.5,0.47368421052631576,9,0.36363636363636365,1,4.5,4,0.5454545454545454,293.5263157894737,6
28,Travel_Rarely,103,Research & Development,24,Bachelor,Life Sciences,High,Male,50,Medium,1,Laboratory Technician,High,Single,2028,12947,5,Yes,14,Excellent,Medium,0,6.0,4,Better,4,2,0,3,405.6,2.75,0.42857142857142855,8,0.8,1,1.0,2,0.0,289.7142857142857,24
40,Travel_Rarely,676,Research & Development,9,Master,Life Sciences,Very High,Male,86,High,1,Laboratory Technician,Low,Single,2018,21831,3,No,14,Excellent,Medium,0,15.0,3,Bad,5,4,1,0,336.3333333333333,2.0,0.0,9,0.6666666666666666,0,3.75,0,0.16666666666666666,126.125,0
59,Travel_Rarely,1435,Sales,25,Bachelor,Life Sciences,Low,Female,99,High,3,Sales Executive,Low,Single,7637,2354,7,No,11,Excellent,Very High,0,28.0,3,Good,18,16,7,9,401.94736842105266,2.0,0.3103448275862069,9,0.5789473684210527,0,3.5,0,0.3684210526315789,263.3448275862069,0
45,Travel_Rarely,192,Research & Development,10,College,Life Sciences,Low,Male,69,High,1,Research Scientist,Very High,Married,2654,9655,3,No,21,Outstanding,Very High,2,8.0,3,Good,2,2,0,2,884.6666666666666,2.75,0.2222222222222222,9,0.6666666666666666,0,2.0,0,0.0,294.8888888888889,0
53,Travel_Rarely,1436,Sales,6,College,Marketing,Medium,Male,34,High,2,Sales Representative,High,Married,2306,16047,2,Yes,20,Outstanding,Very High,1,13.0,3,Bad,7,7,4,5,288.25,2.5,0.35714285714285715,9,0.375,1,4.333333333333333,2,0.5,164.71428571428572,6
46,Travel_Rarely,377,Sales,9,Bachelor,Marketing,Low,Male,52,High,3,Sales Executive,Very High,Divorced,10096,15986,4,No,11,Excellent,Low,1,28.0,1,Best,7,7,4,3,1262.0,2.5,0.10344827586206896,3,0.375,0,5.6,0,0.5,348.13793103448273,0
40,Travel_Rarely,1171,Research & Development,10,Master,Life Sciences,Very High,Female,46,Very High,1,Laboratory Technician,High,Married,2213,22495,3,Yes,13,Excellent,High,1,10.0,3,Better,7,7,1,7,276.625,3.25,0.6363636363636364,12,0.75,1,2.5,2,0.125,201.1818181818182,10
31,Travel_Rarely,182,Research & Development,8,Doctor,Life Sciences,Low,Female,93,High,4,Research Director,Medium,Single,16422,8847,3,No,11,Excellent,High,0,9.0,3,Best,3,2,1,0,4105.5,2.5,0.0,9,0.5,0,2.25,0,0.25,1642.2,0
42,Travel_Frequently,555,Sales,26,Bachelor,Marketing,High,Female,77,High,4,Sales Executive,Medium,Married,13525,14864,5,No,14,Excellent,Very High,1,23.0,2,Best,18,4,4,8,711.8421052631579,3.25,0.3333333333333333,6,0.7368421052631579,0,3.8333333333333335,0,0.21052631578947367,563.5416666666666,0
60,Travel_Rarely,696,Sales,7,Master,Marketing,Medium,Male,52,Very High,2,Sales Executive,Very High,Divorced,5220,10893,0,Yes,18,Excellent,Medium,1,12.0,3,Better,11,7,1,9,435.0,2.75,0.6923076923076923,12,0.8333333333333334,1,12.0,1,0.08333333333333333,401.53846153846155,7
40,Travel_Rarely,1124,Sales,1,College,Medical,Medium,Male,57,Low,2,Sales Executive,Very High,Married,7457,13273,2,Yes,22,Outstanding,High,3,6.0,2,Good,4,3,0,2,1491.4,2.75,0.2857142857142857,2,0.8,1,2.0,1,0.0,1065.2857142857142,1
19,Travel_Rarely,1181,Research & Development,3,Below College,Medical,Medium,Female,79,High,1,Laboratory Technician,Medium,Single,1483,16102,1,No,14,Excellent,Very High,0,1.0,3,Better,1,0,0,0,741.5,2.75,0.0,9,0.5,0,0.5,0,0.0,741.5,0
26,Travel_Rarely,1349,Research & Development,23,Bachelor,Life Sciences,Low,Female,90,High,1,Research Scientist,Very High,Divorced,2886,3032,1,No,22,Outstanding,Medium,2,3.0,3,Bad,3,2,0,2,721.5,2.0,0.5,9,0.75,0,1.5,0,0.0,721.5,0
45,Non-Travel,805,Research & Development,4,College,Life Sciences,High,Male,57,High,2,Laboratory Technician,Medium,Married,4447,23163,1,No,12,Excellent,Medium,0,9.0,5,Good,9,7,0,8,444.7,2.25,0.8,15,0.9,0,4.5,0,0.0,444.7,0
50,Travel_Rarely,1207,Research & Development,28,Below College,Medical,Very High,Male,74,Very High,1,Laboratory Technician,High,Married,3221,3297,1,Yes,11,Excellent,High,3,20.0,3,Better,18,8,3,8,169.52631578947367,3.25,0.38095238095238093,12,0.7894736842105263,1,10.0,2,0.15789473684210525,153.38095238095238,28
29,Travel_Frequently,115,Sales,13,Bachelor,Technical Degree,Low,Female,51,High,2,Sales Executive,Medium,Single,5765,17485,5,No,11,Excellent,Low,0,7.0,4,Bad,5,3,0,0,960.8333333333334,1.25,0.0,12,0.8333333333333334,0,1.1666666666666667,0,0.0,720.625,0
28,Travel_Rarely,1476,Research & Development,16,College,Medical,Medium,Male,68,Very High,2,Healthcare Representative,Low,Single,5661,4824,0,No,19,Excellent,High,0,9.0,2,Better,8,3,0,7,629.0,2.25,0.7,8,0.8888888888888888,0,9.0,0,0.0,566.1,0
40,Travel_Frequently,902,Research & Development,26,College,Medical,High,Female,92,Medium,2,Research Scientist,Very High,Married,4422,21203,3,Yes,13,Excellent,Very High,1,16.0,3,Bad,1,1,0,0,2211.0,3.0,0.0,6,0.5,1,4.0,1,0.0,260.11764705882354,26
32,Non-Travel,1184,Research & Development,1,Bachelor,Life Sciences,High,Female,70,Medium,1,Laboratory Technician,Medium,Married,2332,3974,6,No,20,Outstanding,High,0,5.0,3,Better,3,0,0,2,583.0,2.75,0.3333333333333333,6,0.75,0,0.7142857142857143,0,0.0,388.6666666666667,0
59,Travel_Rarely,1089,Sales,1,College,Technical Degree,Medium,Male,66,High,3,Manager,Very High,Married,11904,11038,3,Yes,14,Excellent,High,1,14.0,1,Bad,6,4,0,4,1700.5714285714287,2.5,0.26666666666666666,3,0.8571428571428571,1,3.5,1,0.0,793.6,1
32,Travel_Rarely,1373,Research & Development,5,Master,Life Sciences,Very High,Male,56,Medium,2,Manufacturing Director,Very High,Single,9679,10138,8,No,24,Outstanding,Medium,0,8.0,1,Better,1,0,0,0,4839.5,3.25,0.0,2,0.5,0,0.8888888888888888,0,0.0,1075.4444444444443,0
40,Travel_Rarely,300,Sales,26,Bachelor,Marketing,High,Male,74,High,2,Sales Executive,Low,Married,8396,22217,1,No,14,Excellent,Medium,1,8.0,3,Good,7,7,7,5,1049.5,2.0,0.5555555555555556,9,0.0,0,4.0,0,0.875,932.8888888888889,0
33,Non-Travel,775,Research & Development,4,Bachelor,Technical Degree,Very High,Male,90,High,2,Research Scientist,Medium,Divorced,3055,6194,5,No,15,Excellent,Very High,2,11.0,2,Good,9,8,1,7,305.5,3.0,0.5833333333333334,6,0.8,0,1.8333333333333333,0,0.1,254.58333333333334,0
36,Non-Travel,635,Sales,10,Master,Medical,Medium,Male,32,High,3,Sales Executive,Very High,Single,9980,15318,1,No,14,Excellent,Very High,0,10.0,3,Good,10,3,9,7,907.2727272727273,3.0,0.6363636363636364,9,0.09090909090909091,0,5.0,0,0.8181818181818182,907.2727272727273,0
19,Travel_Rarely,645,Research & Development,9,College,Life Sciences,High,Male,54,High,1,Research Scientist,Low,Single,2552,7172,1,No,25,Outstanding,High,0,1.0,4,Better,1,1,0,0,1276.0,2.5,0.0,12,0.5,0,0.5,0,0.0,1276.0,0
37,Travel_Rarely,1470,Research & Development,10,Bachelor,Medical,Medium,Female,71,High,1,Research Scientist,Medium,Married,3936,9953,1,No,11,Excellent,Low,1,8.0,2,Bad,8,4,7,7,437.3333333333333,1.5,0.7777777777777778,6,0.1111111111111111,0,4.0,0,0.7777777777777778,437.3333333333333,0
39,Travel_Rarely,412,Research & Development,13,Master,Medical,High,Female,94,Medium,4,Manager,Medium,Divorced,16581,17334,6,Yes,13,Excellent,Very High,2,21.0,4,Better,18,9,15,2,872.6842105263158,3.0,0.09090909090909091,8,0.15789473684210525,1,3.0,3,0.7894736842105263,753.6818181818181,13
33,Travel_Frequently,553,Research & Development,5,Master,Life Sciences,Very High,Female,74,High,3,Manager,Medium,Married,11878,23364,6,No,11,Excellent,Medium,2,12.0,2,Better,10,6,8,8,1079.8181818181818,2.75,0.6153846153846154,6,0.18181818181818182,0,1.7142857142857142,0,0.7272727272727273,913.6923076923077,0
30,Travel_Rarely,855,Sales,7,Master,Marketing,Very High,Female,73,High,2,Sales Executive,Low,Divorced,4779,12761,7,No,14,Excellent,Medium,2,8.0,3,Better,3,2,0,2,1194.75,2.5,0.2222222222222222,9,0.75,0,1.0,0,0.0,531.0,0
31,Travel_Rarely,202,Research & Development,8,Bachelor,Life Sciences,Low,Female,34,Medium,1,Research Scientist,Medium,Single,1261,22262,1,No,12,Excellent,High,0,1.0,3,Best,1,0,0,0,630.5,2.5,0.0,6,0.5,0,0.5,0,0.0,630.5,0
26,Travel_Frequently,921,Research & Development,1,Below College,Medical,Low,Female,66,Medium,1,Research Scientist,High,Divorced,2007,25265,1,No,13,Excellent,High,2,5.0,5,Better,5,3,1,3,334.5,2.5,0.5,10,0.6666666666666666,0,2.5,0,0.16666666666666666,334.5,0
40,Travel_Rarely,1194,Research & Development,2,Master,Medical,High,Female,98,High,1,Research Scientist,High,Married,2001,12549,2,No,14,Excellent,Medium,3,20.0,2,Better,5,3,0,2,333.5,2.75,0.09523809523809523,6,0.8333333333333334,0,6.666666666666667,0,0.0,95.28571428571429,0
36,Travel_Rarely,711,Research & Development,5,Master,Life Sciences,Medium,Female,42,High,3,Healthcare Representative,Low,Married,8008,22792,4,No,12,Excellent,High,2,9.0,6,Better,3,2,0,2,2002.0,2.25,0.2,18,0.75,0,1.8,0,0.0,800.8,0
25,Travel_Rarely,1356,Sales,10,Master,Life Sciences,High,Male,57,High,2,Sales Executive,Very High,Single,4950,20623,0,No,14,Excellent,Medium,0,5.0,4,Better,4,3,1,1,990.0,3.0,0.16666666666666666,12,0.6,0,5.0,0,0.2,825.0,0
33,Travel_Frequently,1141,Sales,1,Bachelor,Life Sciences,High,Female,42,Very High,2,Sales Executive,Low,Married,5376,3193,2,No,19,Excellent,Low,2,10.0,3,Better,5,3,1,3,896.0,2.0,0.2727272727272727,12,0.6666666666666666,0,3.3333333333333335,0,0.16666666666666666,488.72727272727275,0
43,Travel_Rarely,1291,Research & Development,15,College,Life Sciences,High,Male,65,Medium,4,Research Director,High,Married,16581,3525,1,No,24,Outstanding,Low,1,14.0,3,Better,14,10,6,11,1105.4,2.5,0.7333333333333333,6,0.5333333333333333,0,7.0,0,0.4,1105.4,0
40,Travel_Frequently,593,Research & Development,9,Master,Medical,Medium,Female,88,High,3,Research Director,High,Single,13499,13782,9,No,17,Excellent,High,0,20.0,3,Good,18,7,2,13,710.4736842105264,2.5,0.6190476190476191,9,0.8421052631578947,0,2.0,0,0.10526315789473684,642.8095238095239,0
45,Non-Travel,336,Sales,26,Bachelor,Marketing,Low,Male,52,Medium,2,Sales Executive,Low,Married,4385,24162,1,No,15,Excellent,Low,1,10.0,2,Better,10,7,4,5,398.6363636363636,1.5,0.45454545454545453,4,0.5454545454545454,0,5.0,0,0.36363636363636365,398.6363636363636,0
32,Non-Travel,1474,Sales,11,Master,Other,Very High,Male,60,Very High,2,Sales Executive,High,Married,4707,23914,8,No,12,Excellent,Very High,0,6.0,2,Better,4,2,1,2,941.4,3.5,0.2857142857142857,8,0.6,0,0.6666666666666666,0,0.2,672.4285714285714,0
29,Travel_Rarely,1246,Sales,19,Bachelor,Life Sciences,High,Male,77,Medium,2,Sales Executive,High,Divorced,8620,23757,1,No,14,Excellent,High,2,10.0,3,Better,10,7,0,4,783.6363636363636,3.0,0.36363636363636365,6,0.9090909090909091,0,5.0,0,0.0,783.6363636363636,0
38,Travel_Frequently,1444,Human Resources,1,Master,Other,Very High,Male,88,High,1,Human Resources,Medium,Married,2991,5224,0,Yes,11,Excellent,Medium,1,7.0,2,Better,6,2,1,2,427.2857142857143,2.75,0.25,6,0.7142857142857143,1,7.0,3,0.14285714285714285,373.875,1
24,Travel_Rarely,984,Research & Development,17,College,Life Sciences,Very High,Female,97,High,1,Laboratory Technician,Medium,Married,2210,3372,1,No,13,Excellent,Low,1,1.0,3,Bad,1,0,0,0,1105.0,2.0,0.0,9,0.5,0,0.5,0,0.0,1105.0,0
25,Travel_Rarely,240,Sales,5,Bachelor,Marketing,High,Male,46,Medium,2,Sales Executive,High,Single,5744,26959,1,Yes,11,Excellent,Very High,0,6.0,1,Better,6,4,0,3,820.5714285714286,3.25,0.42857142857142855,2,0.8571428571428571,1,3.0,2,0.0,820.5714285714286,5
30,Travel_Rarely,305,Research & Development,16,Bachelor,Life Sciences,High,Male,58,Very High,2,Healthcare Representative,High,Married,5294,9128,3,No,16,Excellent,High,1,10.0,3,Better,7,0,1,7,661.75,3.0,0.6363636363636364,12,0.75,0,2.5,0,0.125,481.27272727272725,0
35,Travel_Rarely,1395,Research & Development,9,Master,Medical,Medium,Male,48,High,2,Research Scientist,High,Single,5098,18698,1,No,19,Excellent,Medium,0,10.0,5,Better,10,7,0,8,463.45454545454544,2.5,0.7272727272727273,15,0.9090909090909091,0,5.0,0,0.0,463.45454545454544,0
55,Travel_Rarely,436,Sales,2,Below College,Medical,High,Male,37,High,2,Sales Executive,Very High,Single,5160,21519,4,No,16,Excellent,High,0,12.0,3,Good,9,7,7,3,516.0,3.0,0.23076923076923078,9,0.2,0,2.4,0,0.7,396.9230769230769,0
35,Travel_Frequently,853,Sales,18,Doctor,Life Sciences,Medium,Male,71,High,3,Sales Executive,Low,Married,9069,11031,1,No,22,Outstanding,Very High,1,9.0,3,Good,9,8,1,8,906.9,2.25,0.8,9,0.8,0,4.5,0,0.1,906.9,0
33,Travel_Rarely,350,Sales,5,Bachelor,Marketing,Very High,Female,34,High,1,Sales Representative,High,Single,2851,9150,1,Yes,13,Excellent,Medium,0,1.0,2,Better,1,0,0,0,1425.5,3.0,0.0,6,0.5,1,0.5,2,0.0,1425.5,5
33,Travel_Rarely,516,Research & Development,8,Doctor,Life Sciences,Very High,Male,69,High,2,Healthcare Representative,High,Single,6388,22049,2,Yes,17,Excellent,Low,0,14.0,6,Better,0,0,0,0,6388.0,2.75,0.0,18,0.0,1,4.666666666666667,2,0.0,425.8666666666667,8
